tag,x,y
"신도림반영구",1024,796.64
"신도림맛집",2149,671.48
"신도림속눈썹",871,707.72
"신도림카페",1083,1485.77
"신도림네일샵",478,3954.78
"신도림젤네일",628,371.28
"신도림타투",1263,1186.91
"신도림역",692,3151.63
"신도림미용실",815,2218.26
"신도림디큐브시티",1733,3586.73
"신도림맘",679,3286.33
"신도림애견미용",181,3109.33
"신도림자연눈썹",2118,8195.45
"신도림맛집추천",526,3927.09
"신도림휴대폰",42,336.53
"신도림동",160,7551.44
"신도림디큐브시티맛집",975,4833.49
"신도림네일아트",580,9358.35
"신도림피부과",105,3120.64
"신도림애슐리",555,2724.65
"신도림가구",51,9176.25
"신도림보톡스",358,10497.16
"신도림필러",23,8882.4
"신도림누벨바그",37,2210.55
"신도림남자눈썹",85,5436.23
"신도림예식장",175,7719.49
"신도림머리잘하는미용실",42,8451.19
"신도림댄스",70,8762.93
"신도림살롱드프롬",36,22105.92
"신림",646,72.73
"신림타투",1201,561.57
"신림맛집",761,232.07
"신림눈썹문신",1910,559.55
"신림네일",914,119.46
"신림미용실",1371,461.33
"신림역",275,335
"신림동",400,550.54
"신림술집",1093,1205.35
"신림반영구",1594,307.9
"신림네일샵",705,312.49
"신림동맛집",1911,934.59
"신림젤네일",684,476.18
"신림역맛집",622,300.57
"신림카페",230,159.12
"신림꽃집",450,352.24
"신림속눈썹연장",1938,658.17
"신림네일아트",318,4553.13
"신림동꽃집",580,3029.35
"신림동네일",224,269.88
"신림애견미용",393,5416.65
"신림역미용실",715,1068.78
"신림태닝",562,3519.54
"신림미용실추천",711,1214.64
"신림왁싱",973,2420.12
"신림동카페",342,1287.71
"신림회식장소",1388,1820.46
"신림백순대",707,2243.26
"신림사거리",2102,4892.7
"신림순대타운",517,2613.27
"신림동족발",607,816.78
"신림데이트",1635,4681.96
"신림동원룸",768,5710.24
"신림동미용실",170,1575.02
"신림호빠",1870,178.05
"신림동속눈썹",941,5456.13
"신림역속눈썹",1302,1137.76
"신림타투샵",1735,9407.01
"신림치킨",159,2579.76
"신림점",663,2333.07
"신림속눈썹연장잘하는곳",585,2223.39
"신림부동산",389,2317.49
"신림이자카야",253,3180.99
"신림원룸",390,3524.88
"신림역속눈썹연장",676,4034.05
