tag,x,y
"성수동눈썹",1310.76,104
"성수동음악창고",7835.58,58
"성수동중국집",2767.08,123
"성수동길",8362.7,117
"성수동1가",3947.34,491
"성수근린공원",15378.52,50
"성수동돈까스",4873.11,83
"신당",1190.14,36619
"신당동카페",827.08,7539
"신당동맛집",1244.19,27041
"신당동네일",1981.87,18950
"신당동떡볶이",4201.84,34765
"신당맛집",1845.42,13252
"신당역",2136.19,24081
"신당역맛집",1738.01,11053
"신당동",731.85,105707
"신당눈썹문신",1271.71,971
"신당필라테스",1146.25,1021
"신당타투",6311.66,86
"신당자연눈썹",2654.54,31
"신당중",7135.78,59
"삼척해신당공원",7199.04,53
"신대방",1901.89,62273
"신대방맛집",1227.99,12357
"신대방역",1125.97,20256
"신대방타투",2245.72,4443
"신대방삼거리맛집",2746.63,7066
"신대방삼거리",3141.32,33117
"신대방속눈썹",1091.01,5249
"신대방삼거리역",7685.86,9340
"신대방동",12809.08,10250
"신대방동맛집",1384.13,2171
"신대방헬스",6318.75,964
"신대방타투샵",10521.28,1265
"신대방마사지",2472.88,1667
"신대방피부",1144.89,996
"신대방원룸",5270.57,682
"신대방주짓수",618.09,208
"신대방삼거리원룸",2408.19,31
"신도림눈썹문신",134.46,72303
"신도림",98.8,339846
"신도림네일",144.17,32489
"신도림반영구",796.64,47925
"신도림맛집",671.48,72805
"신도림속눈썹",707.72,13763
"신도림카페",1485.77,12632
"신도림네일샵",3954.78,8082
"신도림젤네일",371.28,4950
"신도림타투",1186.91,2500
"신도림역",3151.63,30593
"신도림미용실",2218.26,3530
"신도림디큐브시티",3586.73,14834
"신도림맘",3286.33,5546
"신도림애견미용",3109.33,4251
"신도림자연눈썹",8195.45,982
"신도림맛집추천",3927.09,1013
"신도림휴대폰",336.53,606
"신도림동",7551.44,4286
"신도림디큐브시티맛집",4833.49,2285
"신도림네일아트",9358.35,1187
"신도림피부과",3120.64,582
"신도림애슐리",2724.65,105
"신도림가구",9176.25,130
"신도림보톡스",10497.16,147
"신도림필러",8882.4,131
"신도림누벨바그",2210.55,184
"신도림남자눈썹",5436.23,109
"신도림예식장",7719.49,62
"신도림머리잘하는미용실",8451.19,22
"신도림댄스",8762.93,13
"신도림살롱드프롬",22105.92,14
"신림",72.73,1391411
"신림타투",561.57,27809
"신림맛집",232.07,174223
"신림눈썹문신",559.55,86265
"신림네일",119.46,104698
"신림미용실",461.33,32929
"신림역",335,114721
"신림동",550.54,115367
"신림술집",1205.35,41233
"신림반영구",307.9,55334
"신림네일샵",312.49,34003
"신림동맛집",934.59,28190
"신림젤네일",476.18,23603
"신림역맛집",300.57,35858
"신림카페",159.12,32309
"신림꽃집",352.24,19855
"신림속눈썹연장",658.17,13819
"신림네일아트",4553.13,11400
"신림동꽃집",3029.35,10817
"신림동네일",269.88,15958
"신림애견미용",5416.65,8747
"신림역미용실",1068.78,7237
"신림태닝",3519.54,1278
"신림미용실추천",1214.64,2304
"신림왁싱",2420.12,12030
"신림동카페",1287.71,6485
"신림회식장소",1820.46,1710
"신림백순대",2243.26,5132
"신림사거리",4892.7,8971
"신림순대타운",2613.27,9174
"신림동족발",816.78,1134
"신림데이트",4681.96,6747
"신림동원룸",5710.24,4277
"신림동미용실",1575.02,3426
"신림호빠",178.05,395904
"신림동속눈썹",5456.13,2321
"신림역속눈썹",1137.76,3615
"신림타투샵",9407.01,2425
"신림치킨",2579.76,1624
"신림점",2333.07,4945
"신림속눈썹연장잘하는곳",2223.39,3618
"신림부동산",2317.49,1866
"신림이자카야",3180.99,2100
"신림원룸",3524.88,3686
"신림역속눈썹연장",4034.05,2806
"신림맛집추천",8838.48,3680
"신림집",2120.31,1787
"신림피부관리",5253.28,3183
"리안헤어신림점",1003.96,2019
"신림곱창",11964.61,4561
"신림동순대타운",6742.06,4855
"신림9동",3649.16,6181
"신림애견호텔",636.89,4852
"신림애견유치원",1849.46,3982
"신림맘",9346.45,3516
"신림순대",1853.16,1410
"신림피부",249.02,1182
"신림순대촌",2920.99,2397
"신림포도몰",5.2,2716
"신림역맛집추천",4821.96,1250
"신림웨딩홀",574.48,1536
"신림롯데시네마",605.24,2319
