tag,x,y
"성수동어딘가",638,3201.95
"성수동트리마제",277,7076.56
"성수동사람들",792,2395.59
"성수역4번출구",430,1524.96
"성수동까페거리",481,4986.42
"성수고",629,2193.7
"성수스타그램",823,5708.88
"성수동구두거리",477,2681.43
"성수수제화거리",234,2872.31
"성수동식당",241,2957.97
"성수동스시",46,9334.98
"성수캔들공방",122,3220.53
"성수요가",171,2260.26
"성수동일식",83,3877.94
"성수동대관",246,1646.87
"성수피플",171,4650.74
"성수동눈썹",104,1310.76
"성수동음악창고",58,7835.58
"성수동중국집",123,2767.08
"성수동길",117,8362.7
"성수동1가",491,3947.34
"성수근린공원",50,15378.52
"성수동돈까스",83,4873.11
"신당",36619,1190.14
"신당동카페",7539,827.08
"신당동맛집",27041,1244.19
"신당동네일",18950,1981.87
"신당동떡볶이",34765,4201.84
"신당맛집",13252,1845.42
"신당역",24081,2136.19
"신당역맛집",11053,1738.01
"신당동",105707,731.85
"신당눈썹문신",971,1271.71
"신당필라테스",1021,1146.25
"신당타투",86,6311.66
"신당자연눈썹",31,2654.54
"신당중",59,7135.78
"삼척해신당공원",53,7199.04
"신대방",62273,1901.89
"신대방맛집",12357,1227.99
"신대방역",20256,1125.97
"신대방타투",4443,2245.72
"신대방삼거리맛집",7066,2746.63
"신대방삼거리",33117,3141.32
"신대방속눈썹",5249,1091.01
"신대방삼거리역",9340,7685.86
"신대방동",10250,12809.08
"신대방동맛집",2171,1384.13
"신대방헬스",964,6318.75
"신대방타투샵",1265,10521.28
"신대방마사지",1667,2472.88
"신대방피부",996,1144.89
"신대방원룸",682,5270.57
"신대방주짓수",208,618.09
"신대방삼거리원룸",31,2408.19
"신도림눈썹문신",72303,134.46
"신도림",339846,98.8
"신도림네일",32489,144.17
"신도림반영구",47925,796.64
"신도림맛집",72805,671.48
"신도림속눈썹",13763,707.72
"신도림카페",12632,1485.77
"신도림네일샵",8082,3954.78
"신도림젤네일",4950,371.28
"신도림타투",2500,1186.91
"신도림역",30593,3151.63
"신도림미용실",3530,2218.26
"신도림디큐브시티",14834,3586.73
"신도림맘",5546,3286.33
"신도림애견미용",4251,3109.33
"신도림자연눈썹",982,8195.45
"신도림맛집추천",1013,3927.09
"신도림휴대폰",606,336.53
"신도림동",4286,7551.44
"신도림디큐브시티맛집",2285,4833.49
"신도림네일아트",1187,9358.35
"신도림피부과",582,3120.64
"신도림애슐리",105,2724.65
"신도림가구",130,9176.25
"신도림보톡스",147,10497.16
